	SampleID	Compartment	Cultivar	Site	Group	Type	Age	Phylum2	RA
755	RJG36D3	Rhizosphere	Stipa grandis	GE	RJ.G36D	non-d	36	Nitrospirae	0.001305361
756	RJG36D4	Rhizosphere	Stipa grandis	GE	RJ.G36D	non-d	36	Nitrospirae	0.002493666
757	RJG36G1	Rhizosphere	Stipa przewalskyi 	GE	RJ.G36G	dominant	36	Nitrospirae	0.002278236
758	RJG36G2	Rhizosphere	Stipa przewalskyi 	GE	RJ.G36G	dominant	36	Nitrospirae	0.002150308
759	RJG36G3	Rhizosphere	Stipa przewalskyi 	GE	RJ.G36G	dominant	36	Nitrospirae	0.001623355
760	RJG36G4	Rhizosphere	Stipa przewalskyi 	GE	RJ.G36G	dominant	36	Nitrospirae	0.002271347
761	RJG5C1	Rhizosphere	Stipa bungeana	GE	RJ.G5C	dominant	5	Nitrospirae	0.002751379
762	RJG5C2	Rhizosphere	Stipa bungeana	GE	RJ.G5C	dominant	5	Nitrospirae	0.007086509
763	RJG5C3	Rhizosphere	Stipa bungeana	GE	RJ.G5C	dominant	5	Nitrospirae	0.003831557
764	RJG5C4	Rhizosphere	Stipa bungeana	GE	RJ.G5C	dominant	5	Nitrospirae	0.002780016
765	RJG5D1	Rhizosphere	Stipa grandis	GE	RJ.G5D	non-d	5	Nitrospirae	0.003333289
766	RJG5D2	Rhizosphere	Stipa grandis	GE	RJ.G5D	non-d	5	Nitrospirae	0.003257979
767	RJG5D3	Rhizosphere	Stipa grandis	GE	RJ.G5D	non-d	5	Nitrospirae	0.002487462
768	RJG5D4	Rhizosphere	Stipa grandis	GE	RJ.G5D	non-d	5	Nitrospirae	0.003459655
769	G01	Soil	Soil	GE	G0	Soil	0	Candidatus_Saccharibacteria	0.000660547
770	G02	Soil	Soil	GE	G0	Soil	0	Candidatus_Saccharibacteria	0.000300793
771	G03	Soil	Soil	GE	G0	Soil	0	Candidatus_Saccharibacteria	0.000520745
772	G04	Soil	Soil	GE	G0	Soil	0	Candidatus_Saccharibacteria	0.000467386
773	G151	Soil	Soil	GE	G15	Soil	15	Candidatus_Saccharibacteria	0.001033676
774	G152	Soil	Soil	GE	G15	Soil	15	Candidatus_Saccharibacteria	0.00113203
775	G153	Soil	Soil	GE	G15	Soil	15	Candidatus_Saccharibacteria	0.002008471
776	G154	Soil	Soil	GE	G15	Soil	15	Candidatus_Saccharibacteria	0.000698193
777	G281	Soil	Soil	GE	G28	Soil	28	Candidatus_Saccharibacteria	0.000737362
778	G282	Soil	Soil	GE	G28	Soil	28	Candidatus_Saccharibacteria	0.000532685
779	G283	Soil	Soil	GE	G28	Soil	28	Candidatus_Saccharibacteria	0.000564031
780	G284	Soil	Soil	GE	G28	Soil	28	Candidatus_Saccharibacteria	0.000689898
781	G361	Soil	Soil	GE	G36	Soil	36	Candidatus_Saccharibacteria	0.000484138
782	G362	Soil	Soil	GE	G36	Soil	36	Candidatus_Saccharibacteria	0.000978673
783	G363	Soil	Soil	GE	G36	Soil	36	Candidatus_Saccharibacteria	0.00115326
784	G364	Soil	Soil	GE	G36	Soil	36	Candidatus_Saccharibacteria	0.003371431
785	G51	Soil	Soil	GE	G5	Soil	5	Candidatus_Saccharibacteria	0.002361104
786	G52	Soil	Soil	GE	G5	Soil	5	Candidatus_Saccharibacteria	0.000797772
787	G53	Soil	Soil	GE	G5	Soil	5	Candidatus_Saccharibacteria	0.000740831
788	G54	Soil	Soil	GE	G5	Soil	5	Candidatus_Saccharibacteria	0.00041656
789	RBG0C1	Rhizoplane	Stipa bungeana	GE	RB.G0C	dominant	0	Candidatus_Saccharibacteria	0.0023204
790	RBG0C2	Rhizoplane	Stipa bungeana	GE	RB.G0C	dominant	0	Candidatus_Saccharibacteria	0.003861821
791	RBG0C3	Rhizoplane	Stipa bungeana	GE	RB.G0C	dominant	0	Candidatus_Saccharibacteria	0.002860624
792	RBG0C4	Rhizoplane	Stipa bungeana	GE	RB.G0C	dominant	0	Candidatus_Saccharibacteria	0.004816638
793	RBG15C1	Rhizoplane	Stipa bungeana	GE	RB.G15C	non-d	15	Candidatus_Saccharibacteria	0.005759539
794	RBG15C2	Rhizoplane	Stipa bungeana	GE	RB.G15C	non-d	15	Candidatus_Saccharibacteria	0.004656701
795	RBG15C3	Rhizoplane	Stipa bungeana	GE	RB.G15C	non-d	15	Candidatus_Saccharibacteria	0.006601451
796	RBG15C4	Rhizoplane	Stipa bungeana	GE	RB.G15C	non-d	15	Candidatus_Saccharibacteria	0.007964141
797	RBG15D1	Rhizoplane	Stipa grandis	GE	RB.G15D	dominant	15	Candidatus_Saccharibacteria	0.004298297
798	RBG15D2	Rhizoplane	Stipa grandis	GE	RB.G15D	dominant	15	Candidatus_Saccharibacteria	0.007316012
799	RBG15D3	Rhizoplane	Stipa grandis	GE	RB.G15D	dominant	15	Candidatus_Saccharibacteria	0.012384766
800	RBG15D4	Rhizoplane	Stipa grandis	GE	RB.G15D	dominant	15	Candidatus_Saccharibacteria	0.006248101
801	RBG28D1	Rhizoplane	Stipa grandis	GE	RB.G28D	dominant	28	Candidatus_Saccharibacteria	0.009349539
802	RBG28D2	Rhizoplane	Stipa grandis	GE	RB.G28D	dominant	28	Candidatus_Saccharibacteria	0.008285634
803	RBG28D3	Rhizoplane	Stipa grandis	GE	RB.G28D	dominant	28	Candidatus_Saccharibacteria	0.006880183
804	RBG28D4	Rhizoplane	Stipa grandis	GE	RB.G28D	dominant	28	Candidatus_Saccharibacteria	0.009027036
805	RBG28J1	Rhizoplane	Achnatherum splendens 	GE	RB.G28J	non-d	28	Candidatus_Saccharibacteria	0.008290732
806	RBG28J2	Rhizoplane	Achnatherum splendens 	GE	RB.G28J	non-d	28	Candidatus_Saccharibacteria	0.012407709
807	RBG28J3	Rhizoplane	Achnatherum splendens 	GE	RB.G28J	non-d	28	Candidatus_Saccharibacteria	0.008647321
808	RBG28J4	Rhizoplane	Achnatherum splendens 	GE	RB.G28J	non-d	28	Candidatus_Saccharibacteria	0.009046523
809	RBG36D1	Rhizoplane	Stipa grandis	GE	RB.G36D	non-d	36	Candidatus_Saccharibacteria	0.002970535
810	RBG36D2	Rhizoplane	Stipa grandis	GE	RB.G36D	non-d	36	Candidatus_Saccharibacteria	0.002448914
811	RBG36D3	Rhizoplane	Stipa grandis	GE	RB.G36D	non-d	36	Candidatus_Saccharibacteria	0.006600881
812	RBG36D4	Rhizoplane	Stipa grandis	GE	RB.G36D	non-d	36	Candidatus_Saccharibacteria	0.003600081
813	RBG36G1	Rhizoplane	Stipa przewalskyi 	GE	RB.G36G	dominant	36	Candidatus_Saccharibacteria	0.003148052
814	RBG36G2	Rhizoplane	Stipa przewalskyi 	GE	RB.G36G	dominant	36	Candidatus_Saccharibacteria	0.010420568
815	RBG36G3	Rhizoplane	Stipa przewalskyi 	GE	RB.G36G	dominant	36	Candidatus_Saccharibacteria	0.012287093
816	RBG36G4	Rhizoplane	Stipa przewalskyi 	GE	RB.G36G	dominant	36	Candidatus_Saccharibacteria	0.006629627
817	RBG5C1	Rhizoplane	Stipa bungeana	GE	RB.G5C	dominant	5	Candidatus_Saccharibacteria	0.004070556
818	RBG5C2	Rhizoplane	Stipa bungeana	GE	RB.G5C	dominant	5	Candidatus_Saccharibacteria	0.003980258
819	RBG5C3	Rhizoplane	Stipa bungeana	GE	RB.G5C	dominant	5	Candidatus_Saccharibacteria	0.005193222
820	RBG5C4	Rhizoplane	Stipa bungeana	GE	RB.G5C	dominant	5	Candidatus_Saccharibacteria	0.004210078
821	RBG5D1	Rhizoplane	Stipa grandis	GE	RB.G5D	non-d	5	Candidatus_Saccharibacteria	0.001176191
822	RBG5D2	Rhizoplane	Stipa grandis	GE	RB.G5D	non-d	5	Candidatus_Saccharibacteria	0.003396513
823	RBG5D3	Rhizoplane	Stipa grandis	GE	RB.G5D	non-d	5	Candidatus_Saccharibacteria	0.002944766
824	RBG5D4	Rhizoplane	Stipa grandis	GE	RB.G5D	non-d	5	Candidatus_Saccharibacteria	0.00213997
825	RG0C1	Endosphere	Stipa bungeana	GE	R.G0C	dominant	0	Candidatus_Saccharibacteria	0.003578433
826	RG0C2	Endosphere	Stipa bungeana	GE	R.G0C	dominant	0	Candidatus_Saccharibacteria	0.004228026
827	RG0C3	Endosphere	Stipa bungeana	GE	R.G0C	dominant	0	Candidatus_Saccharibacteria	0.00389314
828	RG0C4	Endosphere	Stipa bungeana	GE	R.G0C	dominant	0	Candidatus_Saccharibacteria	0.002610825
829	RG15C1	Endosphere	Stipa bungeana	GE	R.G15C	non-d	15	Candidatus_Saccharibacteria	0.002196884
830	RG15C2	Endosphere	Stipa bungeana	GE	R.G15C	non-d	15	Candidatus_Saccharibacteria	0.012084552
831	RG15C3	Endosphere	Stipa bungeana	GE	R.G15C	non-d	15	Candidatus_Saccharibacteria	0.006962603
832	RG15C4	Endosphere	Stipa bungeana	GE	R.G15C	non-d	15	Candidatus_Saccharibacteria	0.004918958
833	RG15D1	Endosphere	Stipa grandis	GE	R.G15D	dominant	15	Candidatus_Saccharibacteria	0.000969188
834	RG15D2	Endosphere	Stipa grandis	GE	R.G15D	dominant	15	Candidatus_Saccharibacteria	0.004075331
835	RG15D3	Endosphere	Stipa grandis	GE	R.G15D	dominant	15	Candidatus_Saccharibacteria	0.004717756
836	RG15D4	Endosphere	Stipa grandis	GE	R.G15D	dominant	15	Candidatus_Saccharibacteria	0.000802884
837	RG28D1	Endosphere	Stipa grandis	GE	R.G28D	dominant	28	Candidatus_Saccharibacteria	0.0056136
838	RG28D2	Endosphere	Stipa grandis	GE	R.G28D	dominant	28	Candidatus_Saccharibacteria	0.014619126
839	RG28D3	Endosphere	Stipa grandis	GE	R.G28D	dominant	28	Candidatus_Saccharibacteria	0.0054585
840	RG28D4	Endosphere	Stipa grandis	GE	R.G28D	dominant	28	Candidatus_Saccharibacteria	0.001600469
841	RG28J1	Endosphere	Achnatherum splendens 	GE	R.G28J	non-d	28	Candidatus_Saccharibacteria	0.004429306
842	RG28J2	Endosphere	Achnatherum splendens 	GE	R.G28J	non-d	28	Candidatus_Saccharibacteria	0.005845002
843	RG28J3	Endosphere	Achnatherum splendens 	GE	R.G28J	non-d	28	Candidatus_Saccharibacteria	0.011296678
844	RG28J4	Endosphere	Achnatherum splendens 	GE	R.G28J	non-d	28	Candidatus_Saccharibacteria	0.011869556
845	RG36D1	Endosphere	Stipa grandis	GE	R.G36D	non-d	36	Candidatus_Saccharibacteria	0.004919499
846	RG36D2	Endosphere	Stipa grandis	GE	R.G36D	non-d	36	Candidatus_Saccharibacteria	0.002706582
847	RG36D3	Endosphere	Stipa grandis	GE	R.G36D	non-d	36	Candidatus_Saccharibacteria	0.007513879
848	RG36D4	Endosphere	Stipa grandis	GE	R.G36D	non-d	36	Candidatus_Saccharibacteria	0.003567182
849	RG36G1	Endosphere	Stipa przewalskyi 	GE	R.G36G	dominant	36	Candidatus_Saccharibacteria	0.003139782
850	RG36G2	Endosphere	Stipa przewalskyi 	GE	R.G36G	dominant	36	Candidatus_Saccharibacteria	0.003571088
851	RG36G3	Endosphere	Stipa przewalskyi 	GE	R.G36G	dominant	36	Candidatus_Saccharibacteria	0.006244498
852	RG36G4	Endosphere	Stipa przewalskyi 	GE	R.G36G	dominant	36	Candidatus_Saccharibacteria	0.001711461
853	RG5C1	Endosphere	Stipa bungeana	GE	R.G5C	dominant	5	Candidatus_Saccharibacteria	0.003572835
854	RG5C2	Endosphere	Stipa bungeana	GE	R.G5C	dominant	5	Candidatus_Saccharibacteria	0.010047325
855	RG5C3	Endosphere	Stipa bungeana	GE	R.G5C	dominant	5	Candidatus_Saccharibacteria	0.001247642
856	RG5C4	Endosphere	Stipa bungeana	GE	R.G5C	dominant	5	Candidatus_Saccharibacteria	0.001934442
857	RG5Z1	Endosphere	Stipa grandis	GE	R.G5Z	non-d	5	Candidatus_Saccharibacteria	0.004760533
858	RG5Z2	Endosphere	Stipa grandis	GE	R.G5Z	non-d	5	Candidatus_Saccharibacteria	0.002977647
859	RG5Z3	Endosphere	Stipa grandis	GE	R.G5Z	non-d	5	Candidatus_Saccharibacteria	0.002513181
860	RG5Z4	Endosphere	Stipa grandis	GE	R.G5Z	non-d	5	Candidatus_Saccharibacteria	0.002507337
861	RJG0C1	Rhizosphere	Stipa bungeana	GE	RJ.G0C	dominant	0	Candidatus_Saccharibacteria	0.002330409
862	RJG0C2	Rhizosphere	Stipa bungeana	GE	RJ.G0C	dominant	0	Candidatus_Saccharibacteria	0.006119886
863	RJG0C3	Rhizosphere	Stipa bungeana	GE	RJ.G0C	dominant	0	Candidatus_Saccharibacteria	0.002601229
864	RJG0C4	Rhizosphere	Stipa bungeana	GE	RJ.G0C	dominant	0	Candidatus_Saccharibacteria	0.002590328
865	RJG15C1	Rhizosphere	Stipa bungeana	GE	RJ.G15C	non-d	15	Candidatus_Saccharibacteria	0.004381205
866	RJG15C2	Rhizosphere	Stipa bungeana	GE	RJ.G15C	non-d	15	Candidatus_Saccharibacteria	0.004698292
867	RJG15C3	Rhizosphere	Stipa bungeana	GE	RJ.G15C	non-d	15	Candidatus_Saccharibacteria	0.002253393
868	RJG15C4	Rhizosphere	Stipa bungeana	GE	RJ.G15C	non-d	15	Candidatus_Saccharibacteria	0.002419301
869	RJG15D1	Rhizosphere	Stipa grandis	GE	RJ.G15D	dominant	15	Candidatus_Saccharibacteria	0.002135896
870	RJG15D2	Rhizosphere	Stipa grandis	GE	RJ.G15D	dominant	15	Candidatus_Saccharibacteria	0.002538139
871	RJG15D3	Rhizosphere	Stipa grandis	GE	RJ.G15D	dominant	15	Candidatus_Saccharibacteria	0.002712658
872	RJG15D4	Rhizosphere	Stipa grandis	GE	RJ.G15D	dominant	15	Candidatus_Saccharibacteria	0.002058548
873	RJG28D1	Rhizosphere	Stipa grandis	GE	RJ.G28D	dominant	28	Candidatus_Saccharibacteria	0.00097161
874	RJG28D2	Rhizosphere	Stipa grandis	GE	RJ.G28D	dominant	28	Candidatus_Saccharibacteria	0.002616473
875	RJG28D3	Rhizosphere	Stipa grandis	GE	RJ.G28D	dominant	28	Candidatus_Saccharibacteria	0.000298719
876	RJG28D4	Rhizosphere	Stipa grandis	GE	RJ.G28D	dominant	28	Candidatus_Saccharibacteria	0.001631496
877	RJG28J1	Rhizosphere	Achnatherum splendens 	GE	RJ.G28J	non-d	28	Candidatus_Saccharibacteria	0.002692723
878	RJG28J2	Rhizosphere	Achnatherum splendens 	GE	RJ.G28J	non-d	28	Candidatus_Saccharibacteria	0.003948654
879	RJG28J3	Rhizosphere	Achnatherum splendens 	GE	RJ.G28J	non-d	28	Candidatus_Saccharibacteria	0.003269457
880	RJG28J4	Rhizosphere	Achnatherum splendens 	GE	RJ.G28J	non-d	28	Candidatus_Saccharibacteria	0.003764819
881	RJG36D1	Rhizosphere	Stipa grandis	GE	RJ.G36D	non-d	36	Candidatus_Saccharibacteria	0.000809168
882	RJG36D2	Rhizosphere	Stipa grandis	GE	RJ.G36D	non-d	36	Candidatus_Saccharibacteria	0.002638451
883	RJG36D3	Rhizosphere	Stipa grandis	GE	RJ.G36D	non-d	36	Candidatus_Saccharibacteria	0.001265401
884	RJG36D4	Rhizosphere	Stipa grandis	GE	RJ.G36D	non-d	36	Candidatus_Saccharibacteria	0.002173623
885	RJG36G1	Rhizosphere	Stipa przewalskyi 	GE	RJ.G36G	dominant	36	Candidatus_Saccharibacteria	0.001907361
886	RJG36G2	Rhizosphere	Stipa przewalskyi 	GE	RJ.G36G	dominant	36	Candidatus_Saccharibacteria	0.003539327
887	RJG36G3	Rhizosphere	Stipa przewalskyi 	GE	RJ.G36G	dominant	36	Candidatus_Saccharibacteria	0.002993892
888	RJG36G4	Rhizosphere	Stipa przewalskyi 	GE	RJ.G36G	dominant	36	Candidatus_Saccharibacteria	0.00326176
889	RJG5C1	Rhizosphere	Stipa bungeana	GE	RJ.G5C	dominant	5	Candidatus_Saccharibacteria	0.003096963
890	RJG5C2	Rhizosphere	Stipa bungeana	GE	RJ.G5C	dominant	5	Candidatus_Saccharibacteria	0.001671346
891	RJG5C3	Rhizosphere	Stipa bungeana	GE	RJ.G5C	dominant	5	Candidatus_Saccharibacteria	0.002955773
892	RJG5C4	Rhizosphere	Stipa bungeana	GE	RJ.G5C	dominant	5	Candidatus_Saccharibacteria	0.001732474
893	RJG5D1	Rhizosphere	Stipa grandis	GE	RJ.G5D	non-d	5	Candidatus_Saccharibacteria	0.000849922
894	RJG5D2	Rhizosphere	Stipa grandis	GE	RJ.G5D	non-d	5	Candidatus_Saccharibacteria	0.00168883
895	RJG5D3	Rhizosphere	Stipa grandis	GE	RJ.G5D	non-d	5	Candidatus_Saccharibacteria	0.001069876
896	RJG5D4	Rhizosphere	Stipa grandis	GE	RJ.G5D	non-d	5	Candidatus_Saccharibacteria	0.001250798
897	G01	Soil	Soil	GE	G0	Soil	0	Armatimonadetes	0.018398998
898	G02	Soil	Soil	GE	G0	Soil	0	Armatimonadetes	0.014451736
899	G03	Soil	Soil	GE	G0	Soil	0	Armatimonadetes	0.017677194
900	G04	Soil	Soil	GE	G0	Soil	0	Armatimonadetes	0.016234793
901	G151	Soil	Soil	GE	G15	Soil	15	Armatimonadetes	0.010105544
902	G152	Soil	Soil	GE	G15	Soil	15	Armatimonadetes	0.008395887
903	G153	Soil	Soil	GE	G15	Soil	15	Armatimonadetes	0.010725509
904	G154	Soil	Soil	GE	G15	Soil	15	Armatimonadetes	0.00655227
905	G281	Soil	Soil	GE	G28	Soil	28	Armatimonadetes	0.0126444
906	G282	Soil	Soil	GE	G28	Soil	28	Armatimonadetes	0.015802988
907	G283	Soil	Soil	GE	G28	Soil	28	Armatimonadetes	0.010259991
908	G284	Soil	Soil	GE	G28	Soil	28	Armatimonadetes	0.014717818
909	G361	Soil	Soil	GE	G36	Soil	36	Armatimonadetes	0.005419653
910	G362	Soil	Soil	GE	G36	Soil	36	Armatimonadetes	0.006850708
911	G363	Soil	Soil	GE	G36	Soil	36	Armatimonadetes	0.006013427
912	G364	Soil	Soil	GE	G36	Soil	36	Armatimonadetes	0.00465845
913	G51	Soil	Soil	GE	G5	Soil	5	Armatimonadetes	0.007292118
914	G52	Soil	Soil	GE	G5	Soil	5	Armatimonadetes	0.010736113
915	G53	Soil	Soil	GE	G5	Soil	5	Armatimonadetes	0.010398567
916	G54	Soil	Soil	GE	G5	Soil	5	Armatimonadetes	0.006154342
917	RBG0C1	Rhizoplane	Stipa bungeana	GE	RB.G0C	dominant	0	Armatimonadetes	0.003797018
918	RBG0C2	Rhizoplane	Stipa bungeana	GE	RB.G0C	dominant	0	Armatimonadetes	0.003319579
919	RBG0C3	Rhizoplane	Stipa bungeana	GE	RB.G0C	dominant	0	Armatimonadetes	0.004224718
920	RBG0C4	Rhizoplane	Stipa bungeana	GE	RB.G0C	dominant	0	Armatimonadetes	0.0035366
921	RBG15C1	Rhizoplane	Stipa bungeana	GE	RB.G15C	non-d	15	Armatimonadetes	0.003039757
922	RBG15C2	Rhizoplane	Stipa bungeana	GE	RB.G15C	non-d	15	Armatimonadetes	0.003704194
923	RBG15C3	Rhizoplane	Stipa bungeana	GE	RB.G15C	non-d	15	Armatimonadetes	0.004152525
924	RBG15C4	Rhizoplane	Stipa bungeana	GE	RB.G15C	non-d	15	Armatimonadetes	0.003575192
925	RBG15D1	Rhizoplane	Stipa grandis	GE	RB.G15D	dominant	15	Armatimonadetes	0.004430146
926	RBG15D2	Rhizoplane	Stipa grandis	GE	RB.G15D	dominant	15	Armatimonadetes	0.003414139
927	RBG15D3	Rhizoplane	Stipa grandis	GE	RB.G15D	dominant	15	Armatimonadetes	0.00381786
928	RBG15D4	Rhizoplane	Stipa grandis	GE	RB.G15D	dominant	15	Armatimonadetes	0.003038189
929	RBG28D1	Rhizoplane	Stipa grandis	GE	RB.G28D	dominant	28	Armatimonadetes	0.004461066
930	RBG28D2	Rhizoplane	Stipa grandis	GE	RB.G28D	dominant	28	Armatimonadetes	0.00321552
931	RBG28D3	Rhizoplane	Stipa grandis	GE	RB.G28D	dominant	28	Armatimonadetes	0.00238673
932	RBG28D4	Rhizoplane	Stipa grandis	GE	RB.G28D	dominant	28	Armatimonadetes	0.004593101
933	RBG28J1	Rhizoplane	Achnatherum splendens 	GE	RB.G28J	non-d	28	Armatimonadetes	0.004582417
934	RBG28J2	Rhizoplane	Achnatherum splendens 	GE	RB.G28J	non-d	28	Armatimonadetes	0.006903537
935	RBG28J3	Rhizoplane	Achnatherum splendens 	GE	RB.G28J	non-d	28	Armatimonadetes	0.003564545
936	RBG28J4	Rhizoplane	Achnatherum splendens 	GE	RB.G28J	non-d	28	Armatimonadetes	0.004935677
937	RBG36D1	Rhizoplane	Stipa grandis	GE	RB.G36D	non-d	36	Armatimonadetes	0.00185993
938	RBG36D2	Rhizoplane	Stipa grandis	GE	RB.G36D	non-d	36	Armatimonadetes	0.001552317
939	RBG36D3	Rhizoplane	Stipa grandis	GE	RB.G36D	non-d	36	Armatimonadetes	0.001539759
940	RBG36D4	Rhizoplane	Stipa grandis	GE	RB.G36D	non-d	36	Armatimonadetes	0.002332637
941	RBG36G1	Rhizoplane	Stipa przewalskyi 	GE	RB.G36G	dominant	36	Armatimonadetes	0.000973762
942	RBG36G2	Rhizoplane	Stipa przewalskyi 	GE	RB.G36G	dominant	36	Armatimonadetes	0.001364439
943	RBG36G3	Rhizoplane	Stipa przewalskyi 	GE	RB.G36G	dominant	36	Armatimonadetes	0.00142498
944	RBG36G4	Rhizoplane	Stipa przewalskyi 	GE	RB.G36G	dominant	36	Armatimonadetes	0.001529914
945	RBG5C1	Rhizoplane	Stipa bungeana	GE	RB.G5C	dominant	5	Armatimonadetes	0.005560433
946	RBG5C2	Rhizoplane	Stipa bungeana	GE	RB.G5C	dominant	5	Armatimonadetes	0.003369952
947	RBG5C3	Rhizoplane	Stipa bungeana	GE	RB.G5C	dominant	5	Armatimonadetes	0.00527271
948	RBG5C4	Rhizoplane	Stipa bungeana	GE	RB.G5C	dominant	5	Armatimonadetes	0.005675611
949	RBG5D1	Rhizoplane	Stipa grandis	GE	RB.G5D	non-d	5	Armatimonadetes	0.004189353
950	RBG5D2	Rhizoplane	Stipa grandis	GE	RB.G5D	non-d	5	Armatimonadetes	0.00391598
951	RBG5D3	Rhizoplane	Stipa grandis	GE	RB.G5D	non-d	5	Armatimonadetes	0.00343556
952	RBG5D4	Rhizoplane	Stipa grandis	GE	RB.G5D	non-d	5	Armatimonadetes	0.003949697
953	RG0C1	Endosphere	Stipa bungeana	GE	R.G0C	dominant	0	Armatimonadetes	0.001445136
954	RG0C2	Endosphere	Stipa bungeana	GE	R.G0C	dominant	0	Armatimonadetes	0.001228521
955	RG0C3	Endosphere	Stipa bungeana	GE	R.G0C	dominant	0	Armatimonadetes	0.001896228
956	RG0C4	Endosphere	Stipa bungeana	GE	R.G0C	dominant	0	Armatimonadetes	0.0015692
957	RG15C1	Endosphere	Stipa bungeana	GE	R.G15C	non-d	15	Armatimonadetes	0.001630816
958	RG15C2	Endosphere	Stipa bungeana	GE	R.G15C	non-d	15	Armatimonadetes	0.001201779
959	RG15C3	Endosphere	Stipa bungeana	GE	R.G15C	non-d	15	Armatimonadetes	0.002939766
960	RG15C4	Endosphere	Stipa bungeana	GE	R.G15C	non-d	15	Armatimonadetes	0.001474535
961	RG15D1	Endosphere	Stipa grandis	GE	R.G15D	dominant	15	Armatimonadetes	0.000740352
962	RG15D2	Endosphere	Stipa grandis	GE	R.G15D	dominant	15	Armatimonadetes	0.002684433
963	RG15D3	Endosphere	Stipa grandis	GE	R.G15D	dominant	15	Armatimonadetes	0.003254654
964	RG15D4	Endosphere	Stipa grandis	GE	R.G15D	dominant	15	Armatimonadetes	0.001075562
965	RG28D1	Endosphere	Stipa grandis	GE	R.G28D	dominant	28	Armatimonadetes	0.002814015
966	RG28D2	Endosphere	Stipa grandis	GE	R.G28D	dominant	28	Armatimonadetes	0.003719498
967	RG28D3	Endosphere	Stipa grandis	GE	R.G28D	dominant	28	Armatimonadetes	0.002065748
968	RG28D4	Endosphere	Stipa grandis	GE	R.G28D	dominant	28	Armatimonadetes	0.002013924
969	RG28J1	Endosphere	Achnatherum splendens 	GE	R.G28J	non-d	28	Armatimonadetes	0.002719258
970	RG28J2	Endosphere	Achnatherum splendens 	GE	R.G28J	non-d	28	Armatimonadetes	0.002943526
971	RG28J3	Endosphere	Achnatherum splendens 	GE	R.G28J	non-d	28	Armatimonadetes	0.004392491
972	RG28J4	Endosphere	Achnatherum splendens 	GE	R.G28J	non-d	28	Armatimonadetes	0.00248464
973	RG36D1	Endosphere	Stipa grandis	GE	R.G36D	non-d	36	Armatimonadetes	0.001897327
974	RG36D2	Endosphere	Stipa grandis	GE	R.G36D	non-d	36	Armatimonadetes	0.001230265
975	RG36D3	Endosphere	Stipa grandis	GE	R.G36D	non-d	36	Armatimonadetes	0.001399346
976	RG36D4	Endosphere	Stipa grandis	GE	R.G36D	non-d	36	Armatimonadetes	0.001908028
977	RG36G1	Endosphere	Stipa przewalskyi 	GE	R.G36G	dominant	36	Armatimonadetes	0.00097347
978	RG36G2	Endosphere	Stipa przewalskyi 	GE	R.G36G	dominant	36	Armatimonadetes	0.00105032
979	RG36G3	Endosphere	Stipa przewalskyi 	GE	R.G36G	dominant	36	Armatimonadetes	0.001581756
980	RG36G4	Endosphere	Stipa przewalskyi 	GE	R.G36G	dominant	36	Armatimonadetes	0.001067952
981	RG5C1	Endosphere	Stipa bungeana	GE	R.G5C	dominant	5	Armatimonadetes	0.001093725
982	RG5C2	Endosphere	Stipa bungeana	GE	R.G5C	dominant	5	Armatimonadetes	0.001283908
983	RG5C3	Endosphere	Stipa bungeana	GE	R.G5C	dominant	5	Armatimonadetes	0.001514994
984	RG5C4	Endosphere	Stipa bungeana	GE	R.G5C	dominant	5	Armatimonadetes	0.001599342
985	RG5Z1	Endosphere	Stipa grandis	GE	R.G5Z	non-d	5	Armatimonadetes	0.002620351
986	RG5Z2	Endosphere	Stipa grandis	GE	R.G5Z	non-d	5	Armatimonadetes	0.003167999
987	RG5Z3	Endosphere	Stipa grandis	GE	R.G5Z	non-d	5	Armatimonadetes	0.004821482
988	RG5Z4	Endosphere	Stipa grandis	GE	R.G5Z	non-d	5	Armatimonadetes	0.003091432
989	RJG0C1	Rhizosphere	Stipa bungeana	GE	RJ.G0C	dominant	0	Armatimonadetes	0.00279917
990	RJG0C2	Rhizosphere	Stipa bungeana	GE	RJ.G0C	dominant	0	Armatimonadetes	0.003502743
991	RJG0C3	Rhizosphere	Stipa bungeana	GE	RJ.G0C	dominant	0	Armatimonadetes	0.005295359
992	RJG0C4	Rhizosphere	Stipa bungeana	GE	RJ.G0C	dominant	0	Armatimonadetes	0.002964189
993	RJG15C1	Rhizosphere	Stipa bungeana	GE	RJ.G15C	non-d	15	Armatimonadetes	0.00265284
994	RJG15C2	Rhizosphere	Stipa bungeana	GE	RJ.G15C	non-d	15	Armatimonadetes	0.003747925
995	RJG15C3	Rhizosphere	Stipa bungeana	GE	RJ.G15C	non-d	15	Armatimonadetes	0.00401344
996	RJG15C4	Rhizosphere	Stipa bungeana	GE	RJ.G15C	non-d	15	Armatimonadetes	0.004103455
997	RJG15D1	Rhizosphere	Stipa grandis	GE	RJ.G15D	dominant	15	Armatimonadetes	0.003030303
998	RJG15D2	Rhizosphere	Stipa grandis	GE	RJ.G15D	dominant	15	Armatimonadetes	0.00349996
999	RJG15D3	Rhizosphere	Stipa grandis	GE	RJ.G15D	dominant	15	Armatimonadetes	0.002646171
1000	RJG15D4	Rhizosphere	Stipa grandis	GE	RJ.G15D	dominant	15	Armatimonadetes	0.003609143
